id,user,uid,version,changeset,timestamp
14322524.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:05Z
14322525.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:05Z
14322526.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:05Z
14322528.0,ukrainian_falcon,7736637.0,5,57671319.0,2018-03-30T19:44:01Z
14322548.0,InessaZavada,7769669.0,4,57515045.0,2018-03-25T18:35:52Z
14322580.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:08Z
14322585.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:08Z
14322589.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:08Z
14322613.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:32:09Z
14322640.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:10Z
14322647.0,TheDutchMan13,1330847.0,5,63185437.0,2018-10-04T07:55:53Z
14322668.0,balrog-kun,20587.0,2,4250871.0,2010-03-27T21:36:30Z
14322684.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:13Z
14322687.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:14Z
14322704.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:15Z
14322716.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:15Z
14322717.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:15Z
14322768.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:32:17Z
14322772.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:18Z
14322776.0,TheDutchMan13,1330847.0,4,63185437.0,2018-10-04T07:55:53Z
14322808.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:19Z
14322812.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:19Z
14322832.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:20Z
14322841.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:21Z
14322848.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:21Z
14322865.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:22Z
14322867.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:22Z
14322901.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:23Z
14322902.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:32:24Z
14322903.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:24Z
14322905.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:24Z
14322906.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:24Z
14322931.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:24Z
14322947.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:25Z
14322969.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:26Z
14322972.0,Andreyhmk,2915075.0,4,57609960.0,2018-03-28T18:24:22Z
14322983.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:27Z
14322990.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:32:28Z
14323000.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:29Z
14323033.0,TheDutchMan13,1330847.0,4,49173735.0,2017-06-01T18:55:21Z
14323034.0,TheDutchMan13,1330847.0,4,49173735.0,2017-06-01T18:55:22Z
14323035.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:29Z
14323053.0,LukeyBear,8926034.0,8,70245111.0,2019-05-14T17:01:41Z
14323056.0,njtbusfan,8107451.0,11,65020105.0,2018-11-29T18:24:29Z
14323088.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:31Z
14323093.0,payelgh,8683377.0,4,70216245.0,2019-05-14T04:22:11Z
14323095.0,TheDutchMan13,1330847.0,6,66378718.0,2019-01-16T23:54:41Z
14323096.0,TheDutchMan13,1330847.0,4,65771016.0,2018-12-26T00:31:23Z
14323102.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:31Z
14323116.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:32Z
14323123.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:32Z
14323124.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:33Z
14323135.0,TheDutchMan13,1330847.0,5,65771016.0,2018-12-26T00:31:23Z
14323150.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:34Z
14323164.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:34Z
14323165.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:34Z
14323178.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:35Z
14323190.0,TheDutchMan13,1330847.0,7,49150987.0,2017-06-01T01:32:36Z
14323208.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:37Z
14323211.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:37Z
14323232.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:39Z
14323239.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:39Z
14323240.0,maxerickson,360392.0,3,47325802.0,2017-03-31T13:33:01Z
14323241.0,balrog-kun,20587.0,2,4250871.0,2010-03-27T21:38:01Z
14323242.0,balrog-kun,20587.0,2,4250871.0,2010-03-27T21:38:01Z
14323245.0,Tom_Holland,574654.0,4,54290318.0,2017-12-03T07:22:44Z
14323252.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:39Z
14323253.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:40Z
14323255.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:40Z
14323268.0,TheDutchMan13,1330847.0,4,62740601.0,2018-09-19T18:55:11Z
14323286.0,shpakudza,6794149.0,6,57549026.0,2018-03-26T21:11:21Z
14323298.0,Bhojaraj,4647004.0,4,60002481.0,2018-06-20T08:31:08Z
14323315.0,TheDutchMan13,1330847.0,4,63560148.0,2018-10-16T02:04:51Z
14323331.0,charabor,6528756.0,4,56206056.0,2018-02-09T05:17:24Z
14323339.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:43Z
14323345.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:43Z
14323348.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:43Z
14323382.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:45Z
14323389.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:46Z
14323392.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:46Z
14323393.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:46Z
14323408.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:32:47Z
14323444.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:48Z
14323450.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:49Z
14323455.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:49Z
14323464.0,oanac2_telenav,4827272.0,5,61226530.0,2018-07-31T11:43:48Z
14323470.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:49Z
14323474.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:50Z
14323492.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:50Z
14323495.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:51Z
14323527.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:51Z
14323534.0,TheDutchMan13,1330847.0,7,49150987.0,2017-06-01T01:32:51Z
14323544.0,shpakudza,6794149.0,4,57549026.0,2018-03-26T21:11:22Z
14323548.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:52Z
14323562.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:53Z
14323566.0,Chris Lawrence,36121.0,6,53046379.0,2017-10-18T17:31:41Z
14323583.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:54Z
14323590.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:55Z
14323595.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:55Z
14323599.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:55Z
14323602.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:32:55Z
14323608.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:56Z
14323621.0,TheDutchMan13,1330847.0,8,49150987.0,2017-06-01T01:32:56Z
14323637.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:57Z
14323639.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:57Z
14323649.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:32:58Z
14323655.0,TheDutchMan13,1330847.0,12,63626873.0,2018-10-17T22:16:57Z
14323657.0,TheDutchMan13,1330847.0,5,63213418.0,2018-10-05T01:06:28Z
14323672.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:32:58Z
14323690.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:32:59Z
14323699.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:32Z
14323751.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:00Z
14323756.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:01Z
14323780.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:03Z
14323787.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:03Z
14323794.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:03Z
14323800.0,oanac2_telenav,4827272.0,4,61222227.0,2018-07-31T09:33:27Z
14323802.0,alimamo,7213.0,3,15074542.0,2013-02-18T08:54:32Z
14323806.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:03Z
14323807.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:04Z
14323860.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:05Z
14323865.0,tmadhuli,8476261.0,6,66624864.0,2019-01-25T08:45:14Z
14323904.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:07Z
14323907.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:08Z
14323910.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:08Z
14323911.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:08Z
14323916.0,TheDutchMan13,1330847.0,10,65565692.0,2018-12-17T23:14:37Z
14323942.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:09Z
14323944.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:36Z
14323950.0,alimamo,7213.0,3,10499928.0,2012-01-26T05:31:26Z
14323953.0,shpakudza,6794149.0,4,57574671.0,2018-03-27T17:17:44Z
14323960.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:10Z
14323966.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:10Z
14324007.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:11Z
14324010.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:12Z
14324013.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:12Z
14324034.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:13Z
14324039.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:14Z
14324043.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:14Z
14324056.0,TheDutchMan13,1330847.0,4,49173735.0,2017-06-01T18:55:38Z
14324065.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:15Z
14324070.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:15Z
14324084.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:16Z
14324091.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:16Z
14324103.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:16Z
14324104.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:16Z
14324110.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:33:17Z
14324133.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:18Z
14324134.0,TheDutchMan13,1330847.0,7,49150987.0,2017-06-01T01:33:18Z
14324141.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:19Z
14324158.0,Andreyhmk,2915075.0,5,57765056.0,2018-04-03T09:19:01Z
14324168.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:19Z
14324170.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:20Z
14324171.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:20Z
14324177.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:20Z
14324210.0,hoream_telenav,4437318.0,4,59600073.0,2018-06-06T11:58:38Z
14324211.0,Bhojaraj,4647004.0,6,59587529.0,2018-06-06T04:27:31Z
14324238.0,balrog-kun,20587.0,2,4250871.0,2010-03-27T21:40:24Z
14324241.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:23Z
14324242.0,Victoria1901,7787732.0,4,57606181.0,2018-03-28T15:57:30Z
14324243.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:23Z
14324245.0,TheDutchMan13,1330847.0,7,49150987.0,2017-06-01T01:33:23Z
14324247.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:23Z
14324249.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:24Z
14324255.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:24Z
14324264.0,TheDutchMan13,1330847.0,7,66378718.0,2019-01-16T23:54:45Z
14324267.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:25Z
14324272.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:33:25Z
14324280.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:25Z
14324283.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:26Z
14324366.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:28Z
14324371.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:29Z
14324376.0,alimamo,7213.0,3,14680590.0,2013-01-17T07:05:19Z
14324377.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:29Z
14324388.0,alimamo,7213.0,3,10433646.0,2012-01-19T03:08:07Z
14324389.0,oanac2_telenav,4827272.0,4,61225222.0,2018-07-31T11:06:40Z
14324395.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:45Z
14324398.0,TheDutchMan13,1330847.0,4,49173735.0,2017-06-01T18:55:45Z
14324404.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:30Z
14324408.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:31Z
14324425.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:33Z
14324436.0,alimamo,7213.0,4,15255359.0,2013-03-05T07:57:31Z
14324451.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:33Z
14324452.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:33Z
14324465.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:34Z
14324467.0,shpakudza,6794149.0,6,57549026.0,2018-03-26T21:11:22Z
14324492.0,marthaleena,5659851.0,3,60005371.0,2018-06-20T09:58:24Z
14324495.0,KristenK,1494110.0,4,18134561.0,2013-10-01T21:22:57Z
14324505.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:34Z
14324507.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:35Z
14324519.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:47Z
14324520.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:47Z
14324526.0,TheDutchMan13,1330847.0,6,63222496.0,2018-10-05T08:40:10Z
14324569.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:36Z
14324584.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:48Z
14324590.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:36Z
14324596.0,payelgh,8683377.0,4,70216245.0,2019-05-14T04:22:10Z
14324598.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:37Z
14324624.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:38Z
14324640.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:39Z
14324645.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:39Z
14324660.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:40Z
14324662.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:40Z
14324665.0,srividya_c,2115749.0,9,60072213.0,2018-06-22T10:58:47Z
14324680.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:41Z
14324691.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:41Z
14324710.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:42Z
14324726.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:42Z
14324733.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:43Z
14324749.0,maxerickson,360392.0,3,47311570.0,2017-03-31T03:41:14Z
14324752.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:33:44Z
14324767.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:33:44Z
14324798.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:45Z
14324806.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:46Z
14324809.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:46Z
14324818.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:46Z
14324839.0,LukeyBear,8926034.0,15,69720352.0,2019-04-30T05:58:38Z
14324855.0,Victoria1901,7787732.0,4,57606181.0,2018-03-28T15:57:31Z
14324862.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:48Z
14324867.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:49Z
14324872.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:49Z
14324874.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:49Z
14324878.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:49Z
14324879.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:50Z
14324881.0,muziriana,6058023.0,9,60008903.0,2018-06-20T11:57:05Z
14324886.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:50Z
14324913.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:33:50Z
14324938.0,Matlas,7685372.0,4,58146790.0,2018-04-16T18:38:46Z
14324939.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:33:51Z
14324944.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:52Z
14324958.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:33:52Z
14324965.0,shpakudza,6794149.0,5,57574671.0,2018-03-27T17:17:44Z
14324987.0,TheDutchMan13,1330847.0,4,63697454.0,2018-10-20T07:34:47Z
14324998.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:55Z
14325007.0,srividya_c,2115749.0,7,60072529.0,2018-06-22T11:11:09Z
14325013.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:56Z
14325016.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:55:58Z
14325023.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:33:57Z
14325029.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:57Z
14325037.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:58Z
14325039.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:58Z
14325046.0,alimamo,7213.0,3,14351163.0,2012-12-21T05:59:06Z
14325057.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:59Z
14325067.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:33:59Z
14325075.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:34:01Z
14325082.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:34:01Z
14325107.0,arpremna,8446886.0,5,63650721.0,2018-10-18T15:58:24Z
14325110.0,TheDutchMan13,1330847.0,5,63213418.0,2018-10-05T01:06:28Z
14325126.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:02Z
14325129.0,TheDutchMan13,1330847.0,2,49173735.0,2017-06-01T18:56:00Z
14325139.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:56:00Z
14325155.0,TheDutchMan13,1330847.0,6,49150987.0,2017-06-01T01:34:04Z
14325174.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:05Z
14325175.0,TheDutchMan13,1330847.0,4,49173735.0,2017-06-01T18:56:01Z
14325179.0,shpakudza,6794149.0,7,57580078.0,2018-03-27T20:23:06Z
14325201.0,TheDutchMan13,1330847.0,5,63213418.0,2018-10-05T01:06:28Z
14325205.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:06Z
14325206.0,catalinad_telenav,6819593.0,4,60336746.0,2018-07-02T06:15:44Z
14325208.0,payelgh,8683377.0,4,70216245.0,2019-05-14T04:22:11Z
14325209.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:34:06Z
14325219.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:07Z
14325223.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:34:07Z
14325235.0,TheDutchMan13,1330847.0,3,49173735.0,2017-06-01T18:56:03Z
14325239.0,KristenK,1494110.0,6,18134497.0,2013-10-01T21:16:50Z
14325265.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:08Z
14325281.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:34:08Z
14325290.0,TheDutchMan13,1330847.0,5,49150987.0,2017-06-01T01:34:09Z
14325318.0,srividya_c,2115749.0,4,60072529.0,2018-06-22T11:11:09Z
14325347.0,TheDutchMan13,1330847.0,4,49150987.0,2017-06-01T01:34:12Z
14325352.0,TheDutchMan13,1330847.0,3,49150987.0,2017-06-01T01:34:12Z
14325361.0,maxerickson,360392.0,3,47325802.0,2017-03-31T13:33:01Z
14325371.0,TheDutchMan13,1330847.0,2,49150987.0,2017-06-01T01:34:12Z
25679969.0,USA Editor,1282393.0,26,68939337.0,2019-04-05T22:07:36Z
26412056.0,USA Editor,1282393.0,38,68939713.0,2019-04-05T23:08:15Z
27146994.0,Tom_Holland,574654.0,2,54276401.0,2017-12-02T17:30:24Z
27575053.0,marthaleena,5659851.0,7,60005464.0,2018-06-20T10:00:53Z
27575055.0,FvGordon,161619.0,3,27598171.0,2014-12-20T22:16:38Z
27575056.0,TheDutchMan13,1330847.0,9,64344044.0,2018-11-10T02:45:16Z
27575057.0,Stephen Show,7285879.0,4,57843310.0,2018-04-05T17:57:13Z
27575058.0,marthaleena,5659851.0,4,60005530.0,2018-06-20T10:03:05Z
27575059.0,Stephen Show,7285879.0,4,57843310.0,2018-04-05T17:57:13Z
27575068.0,MojaveNC,63936.0,4,15877547.0,2013-04-26T22:01:01Z
27575069.0,srividya_c,2115749.0,2,60072213.0,2018-06-22T10:58:47Z
27575070.0,Andreyhmk,2915075.0,2,57765056.0,2018-04-03T09:19:02Z
27575071.0,srividya_c,2115749.0,3,60072213.0,2018-06-22T10:58:47Z
27575072.0,MojaveNC,63936.0,1,126519.0,2008-10-07T06:21:31Z
27575073.0,srividya_c,2115749.0,3,60072213.0,2018-06-22T10:58:47Z
27575074.0,srividya_c,2115749.0,3,60072213.0,2018-06-22T10:58:47Z
27695889.0,LukeyBear,8926034.0,27,68651349.0,2019-03-29T04:48:33Z
27695894.0,USA Editor,1282393.0,31,70829803.0,2019-06-01T07:47:28Z
27695896.0,USA Editor,1282393.0,18,70829803.0,2019-06-01T07:47:28Z
27695991.0,USA Editor,1282393.0,17,70829803.0,2019-06-01T07:47:28Z
27695995.0,USA Editor,1282393.0,15,70829803.0,2019-06-01T07:47:28Z
27696006.0,USA Editor,1282393.0,18,70829803.0,2019-06-01T07:47:28Z
27696010.0,USA Editor,1282393.0,21,70829803.0,2019-06-01T07:47:28Z
27696023.0,USA Editor,1282393.0,22,70829803.0,2019-06-01T07:47:28Z
27696024.0,USA Editor,1282393.0,22,70829803.0,2019-06-01T07:47:28Z
27696025.0,USA Editor,1282393.0,16,70829803.0,2019-06-01T07:47:28Z
27696026.0,USA Editor,1282393.0,23,70829803.0,2019-06-01T07:47:28Z
27696027.0,USA Editor,1282393.0,17,70829803.0,2019-06-01T07:47:28Z
27696036.0,TheDutchMan13,1330847.0,9,66559546.0,2019-01-23T06:45:16Z
27696037.0,USA Editor,1282393.0,16,68939177.0,2019-04-05T22:00:22Z
27696038.0,TheDutchMan13,1330847.0,9,66559546.0,2019-01-23T06:45:16Z
27696039.0,TheDutchMan13,1330847.0,7,66559546.0,2019-01-23T06:45:15Z
27696043.0,USA Editor,1282393.0,20,70501087.0,2019-05-22T05:53:11Z
27696044.0,USA Editor,1282393.0,7,68939177.0,2019-04-05T22:02:56Z
27696045.0,USA Editor,1282393.0,9,68939177.0,2019-04-05T22:02:56Z
27696049.0,USA Editor,1282393.0,5,68939177.0,2019-04-05T22:03:11Z
27696050.0,TheDutchMan13,1330847.0,4,66559907.0,2019-01-23T07:10:41Z
27696051.0,TheDutchMan13,1330847.0,4,66559907.0,2019-01-23T07:10:39Z
27696052.0,USA Editor,1282393.0,8,68939337.0,2019-04-05T22:09:46Z
27696054.0,USA Editor,1282393.0,11,68939177.0,2019-04-05T22:02:56Z
27696055.0,USA Editor,1282393.0,7,68939177.0,2019-04-05T22:02:57Z
27696056.0,USA Editor,1282393.0,7,68939177.0,2019-04-05T22:01:09Z
27696058.0,USA Editor,1282393.0,11,68939177.0,2019-04-05T22:02:56Z
27696059.0,USA Editor,1282393.0,13,68939337.0,2019-04-05T22:09:31Z
27696120.0,USA Editor,1282393.0,6,61512949.0,2018-08-09T20:47:22Z
27696121.0,USA Editor,1282393.0,7,61512949.0,2018-08-09T20:47:23Z
27696125.0,USA Editor,1282393.0,4,61512949.0,2018-08-09T20:47:22Z
27696126.0,hoream_telenav,4437318.0,5,59597423.0,2018-06-06T10:26:04Z
27696128.0,USA Editor,1282393.0,4,61512949.0,2018-08-09T20:47:22Z
27696129.0,USA Editor,1282393.0,5,61512949.0,2018-08-09T20:47:22Z
27696131.0,USA Editor,1282393.0,8,68939177.0,2019-04-05T22:02:57Z
